pageid,pagetitle,label,revisionid,timestamp,comment,type,editentity,parentid
126,Q30,United States of America,14078,2017-01-12T15:58:00Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 90,490,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427796812
126,Q30,United States of America,14078,2017-01-12T15:58:03Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1909, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427797189
126,Q30,United States of America,14078,2017-01-12T15:58:07Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 90,490,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427797216
126,Q30,United States of America,14078,2017-01-12T15:58:27Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 92,228,496\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427797249
126,Q30,United States of America,14078,2017-01-12T15:58:32Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1910, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427797399
126,Q30,United States of America,14078,2017-01-12T15:58:51Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 92,407,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427797440
126,Q30,United States of America,14078,2017-01-12T15:58:54Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1910, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427797629
126,Q30,United States of America,14078,2017-01-12T15:58:58Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 92,407,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427797662
126,Q30,United States of America,14078,2017-01-12T15:59:36Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 93,863,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427797700
126,Q30,United States of America,14078,2017-01-12T15:59:40Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1911, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427798110
126,Q30,United States of America,14078,2017-01-12T15:59:43Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 93,863,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427798148
126,Q30,United States of America,14078,2017-01-12T16:00:10Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 95,335,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427798183
126,Q30,United States of America,14078,2017-01-12T16:00:13Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1912, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427798460
126,Q30,United States of America,14078,2017-01-12T16:00:17Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 95,335,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427798493
126,Q30,United States of America,14078,2017-01-12T16:00:40Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 97,225,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427798537
126,Q30,United States of America,14078,2017-01-12T16:00:44Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1913, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427798783
126,Q30,United States of America,14078,2017-01-12T16:00:48Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 97,225,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427798813
126,Q30,United States of America,14078,2017-01-12T16:01:15Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 99,111,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427798862
126,Q30,United States of America,14078,2017-01-12T16:01:19Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1914, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427799146
126,Q30,United States of America,14078,2017-01-12T16:01:22Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 99,111,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427799199
126,Q30,United States of America,14078,2017-01-12T16:02:00Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 100,546,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427799234
126,Q30,United States of America,14078,2017-01-12T16:02:03Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1915, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427799594
126,Q30,United States of America,14078,2017-01-12T16:02:07Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 100,546,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427799632
126,Q30,United States of America,14078,2017-01-12T16:03:41Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 101,961,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427799669
126,Q30,United States of America,14078,2017-01-12T16:03:44Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1916, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427800701
126,Q30,United States of America,14078,2017-01-12T16:03:48Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 101,961,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427800735
126,Q30,United States of America,14078,2017-01-12T16:04:10Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 103,268,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427800782
126,Q30,United States of America,14078,2017-01-12T16:04:13Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1917, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427801022
126,Q30,United States of America,14078,2017-01-12T16:04:17Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 103,268,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427801060
126,Q30,United States of America,14078,2017-01-12T16:04:34Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 103,208,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427801101
126,Q30,United States of America,14078,2017-01-12T16:04:38Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1918, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427801286
126,Q30,United States of America,14078,2017-01-12T16:04:42Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 103,208,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427801331
126,Q30,United States of America,14078,2017-01-12T16:04:59Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 104,514,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",create,claim,427801378
126,Q30,United States of America,14078,2017-01-12T16:05:03Z,"b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1919, Added via [[Wikidata:Primary sources tool]]'",add,qualifier,427801565
126,Q30,United States of America,14078,2017-01-12T16:05:06Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 104,514,000\xc2\xb10, Added via [[Wikidata:Primary sources tool]]'",add,reference,427801604
126,Q30,United States of America,2762786,2017-01-17T04:43:39Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 92,228,496\xc2\xb10'",remove,claim,427801638
126,Q30,United States of America,911801,2017-01-19T22:03:33Z,b'/* clientsitelink-update:0|ikwiki|ikwiki:United States of America|ikwiki:Tannapta nuna\xc5\x8bat */',update,sitelink,431544158
126,Q30,United States of America,598,2017-01-20T17:08:33Z,b'/* wbsetclaim-update:2||1 */ [[Property:P6]]: [[Q76]]',update,claim,433103293
126,Q30,United States of America,598,2017-01-20T17:10:12Z,b'/* wbsetclaim-update:2||1 */ [[Property:P6]]: [[Q22686]]',update,claim,433492041
126,Q30,United States of America,2328,2017-01-23T20:57:25Z,"b""/* wbsetlabeldescriptionaliases:3|fr */ \xc3\x89tats-Unis d'Am\xc3\xa9rique, Etat d'Am\xc3\xa9rique du Nord, Pays de l'Oncle Sam, USA, \xc3\x89tats-Unis d'Am\xc3\xa9rique, Etats-Unis, Etats-Unis d'Am\xc3\xa9rique, USA""",,label,433492826
126,Q30,United States of America,121570,2017-01-24T02:00:51Z,"b""/* undo:0||435316594|Ambre Troizat */ Il me semble que c'est mieux en court""",undo,,435316594
126,Q30,United States of America,469872,2017-01-24T18:42:05Z,b'/* wbsetsitelink-add:1|nlwikinews */ Categorie:Verenigde Staten',add,sitelink,435426879
129,Q1,universe,290792,2016-10-05T20:44:52Z,b'/* wbsetlabel-set:1|bs */ Svemir',set,label,382434705
129,Q1,universe,290792,2016-10-05T20:44:53Z,"b'/* wbsetaliases-set:2|bs */ Kosmos, Univerzum'",set,aliase,384051592
129,Q1,universe,28330,2016-10-12T11:40:42Z,b'/* wbeditentity-update:0| */ SetDescription: es',update,entity,384051597
129,Q1,universe,2661317,2016-10-16T06:35:35Z,b'/* wbsetlabel-set:1|es */ universo',set,label,387321602
129,Q1,universe,2661317,2016-10-16T06:35:36Z,b'/* wbsetlabel-set:1|tl */ uniberso',set,label,389582779
129,Q1,universe,2661317,2016-10-16T06:35:39Z,"b'/* wbsetaliases-add:3|tl */ kosmos, kalawakan, sansinukob'",add,aliase,389582787
129,Q1,universe,40628,2016-10-16T22:28:29Z,b'/* wbremoveclaims-remove:1| */ [[Property:P1296]]: 00055507',remove,claim,389582805
129,Q1,universe,392505189,2016-10-22T00:51:18Z,b'/* restore:0||361035634|71.3.138.224 */',restore,,390147512
129,Q1,universe,1274,2016-10-22T02:43:08Z,b'/* wbsetlabel-add:1|en */ Universe',add,label,392505189
129,Q1,universe,203574,2016-10-22T02:58:50Z,b'/* undo:0||392505189|65.33.182.197 */',undo,,392530756
129,Q1,universe,72353,2016-10-22T09:16:29Z,"b'Protected ""[[Q1]]"": Excessive vandalism ([Edit=Allow only autoconfirmed users] (indefinite))'",,vandalism,392533610
129,Q1,universe,7083,2016-10-22T20:58:40Z,b'/* wbsetlabel-set:1|en */ universe',set,label,392642326
129,Q1,universe,24059,2016-10-23T05:57:05Z,"b'/* wbeditentity-update:0| */ Bot: setting proper label for jam,bh'",update,entity,392929203
129,Q1,universe,161984,2016-10-24T01:24:51Z,b'/* wbeditentity-update:0| */ fix language codes: bh -> bho',update,entity,393086754
129,Q1,universe,258332,2016-10-25T09:54:31Z,b'/* wbsetlabel-set:1|ast */ universu',set,label,393767373
129,Q1,universe,258332,2016-10-25T09:54:32Z,"b""/* wbsetdescription-add:1|ast */ conxuntu de toles coses qu'esisten""",add,description,394973793
129,Q1,universe,258332,2016-10-25T09:54:33Z,b'/* wbsetaliases-add:1|ast */ Cosmos',add,aliase,394973807
129,Q1,universe,260356,2016-10-25T12:39:56Z,"b'/* wbsetaliases-add:4|tr */ k\xc3\xa2inat, cihan, \xc3\xa2lem, kozmos'",add,aliase,394973819
129,Q1,universe,177365,2016-10-29T07:28:30Z,b'/* wbsetlabel-set:1|en-ca */ universe',set,label,395079190
129,Q1,universe,177365,2016-10-29T07:28:32Z,"b'/* wbsetdescription-add:1|en-ca */ totality of planets, stars, galaxies, intergalactic space, or all matter or all energy'",add,description,397747570
129,Q1,universe,177365,2016-10-29T07:28:34Z,"b'/* wbsetaliases-set:4|en */ The Universe, space, Cosmos, outer space'",set,aliase,397747590
129,Q1,universe,177365,2016-10-29T07:28:35Z,b'/* wbsetaliases-add:1|en-ca */ The Universe',add,aliase,397747610
129,Q1,universe,177365,2016-10-29T07:28:37Z,b'/* wbsetaliases-add:1|en-gb */ The Universe',add,aliase,397747629
129,Q1,universe,177365,2016-10-29T07:29:38Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P793]]: [[Q273508]]',update,claim,397747648
129,Q1,universe,283522,2016-11-01T08:34:32Z,"b'/* wbcreateclaim-create:1| */ [[Property:P585]]: 1807, Added via [[Wikidata:Primary sources tool]]'",create,claim,397748421
129,Q1,universe,283522,2016-11-01T08:34:40Z,"b'/* wbcreateclaim-create:1| */ [[Property:P585]]: 1807, Added via [[Wikidata:Primary sources tool]]'",create,claim,399284649
129,Q1,universe,283522,2016-11-01T08:35:00Z,b'/* wbremoveclaims-remove:1| */ [[Property:P585]]: 1807',remove,claim,399284708
129,Q1,universe,283522,2016-11-01T08:35:07Z,b'/* wbremoveclaims-remove:1| */ [[Property:P585]]: 1807',remove,claim,399284859
129,Q1,universe,533014,2016-11-02T17:38:23Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3219]]: univers',create,claim,399284907
129,Q1,universe,28330,2016-11-04T13:33:34Z,b'/* wbsetclaim-create:2||1 */ [[Property:P161]]: [[Q4083859]]',create,claim,400057048
129,Q1,universe,28330,2016-11-04T13:33:57Z,b'/* undo:0||400973690|Barcex */',undo,,400973690
129,Q1,universe,18347,2016-11-06T12:57:13Z,b'/* wbeditentity-update:0| */ Updated: [[sn:Denganyika]] -> [[sn:Denga neNyika]]',update,entity,400973884
129,Q1,universe,665491,2016-11-13T15:24:13Z,"b""/* wbsetdescription-set:1|it */ insieme dei pianeti, stelle, galassie, spazio cosmico, oppure tutta la materia oppure tutta l'energia""",set,description,402124934
129,Q1,universe,17221,2016-11-18T07:15:04Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1552]]: [[Q11412]]',create,claim,406775149
129,Q1,universe,25305,2016-11-27T16:44:24Z,"b'/* wbsetdescription-add:1|mk */ \xd1\x81\xd0\xb5\xd0\xb2\xd0\xba\xd1\x83\xd0\xbf\xd0\xbd\xd0\xbe\xd1\x81\xd1\x82 \xd0\xbe\xd0\xb4 \xd0\xbf\xd0\xbb\xd0\xb0\xd0\xbd\xd0\xb5\xd1\x82\xd0\xb8\xd1\x82\xd0\xb5, \xd1\x95\xd0\xb2\xd0\xb5\xd0\xb7\xd0\xb4\xd0\xb8\xd1\x82\xd0\xb5, \xd0\xb3\xd0\xb0\xd0\xbb\xd0\xb0\xd0\xba\xd1\x81\xd0\xb8\xd0\xb8\xd1\x82\xd0\xb5, \xd0\xbc\xd0\xb5\xd1\x93\xd1\x83\xd0\xb3\xd0\xb0\xd0\xbb\xd0\xb0\xd0\xba\xd1\x82\xd0\xb8\xd1\x87\xd0\xba\xd0\xb8\xd0\xbe\xd1\x82 \xd0\xbf\xd1\x80\xd0\xbe\xd1\x81\xd1\x82\xd0\xbe\xd1\x80 \xd0\xb8\xd0\xbb\xd0\xb8 \xd1\x81\xd0\xb5\xd1\x82\xd0\xb0 \xd0\xbc\xd0\xb0\xd1\x82\xd0\xb5\xd1\x80\xd0\xb8\xd1\x98\xd0\xb0 \xd0\xb8 \xd0\xb5\xd0\xbd\xd0\xb5\xd1\x80\xd0\xb3\xd0\xb8\xd1\x98\xd0\xb0'",add,description,408981632
129,Q1,universe,25305,2016-11-27T16:44:34Z,"b'/* wbsetdescription-set:1|mk */ \xd1\x81\xd0\xb5\xd0\xb2\xd0\xba\xd1\x83\xd0\xbf\xd0\xbd\xd0\xbe\xd1\x81\xd1\x82 \xd0\xbe\xd0\xb4 \xd0\xbf\xd0\xbb\xd0\xb0\xd0\xbd\xd0\xb5\xd1\x82\xd0\xb8\xd1\x82\xd0\xb5, \xd1\x95\xd0\xb2\xd0\xb5\xd0\xb7\xd0\xb4\xd0\xb8\xd1\x82\xd0\xb5, \xd0\xb3\xd0\xb0\xd0\xbb\xd0\xb0\xd0\xba\xd1\x81\xd0\xb8\xd0\xb8\xd1\x82\xd0\xb5, \xd0\xbc\xd0\xb5\xd1\x93\xd1\x83\xd0\xb3\xd0\xb0\xd0\xbb\xd0\xb0\xd0\xba\xd1\x82\xd0\xb8\xd1\x87\xd0\xba\xd0\xb8\xd0\xbe\xd1\x82 \xd0\xbf\xd1\x80\xd0\xbe\xd1\x81\xd1\x82\xd0\xbe\xd1\x80, \xd0\xb8\xd0\xbb\xd0\xb8 \xd1\x81\xd0\xb5\xd1\x82\xd0\xb0 \xd0\xbc\xd0\xb0\xd1\x82\xd0\xb5\xd1\x80\xd0\xb8\xd1\x98\xd0\xb0 \xd0\xb8 \xd0\xb5\xd0\xbd\xd0\xb5\xd1\x80\xd0\xb3\xd0\xb8\xd1\x98\xd0\xb0'",set,description,411880433
129,Q1,universe,25305,2016-11-27T16:45:11Z,b'',,,411880449
129,Q1,universe,126190,2016-11-28T08:39:26Z,b'/* wbsetsitelink-remove:1|arwiki */ \xd9\x81\xd8\xb6\xd8\xa7\xd8\xa1 \xd9\x83\xd9\x88\xd9\x86\xd9\x8a',remove,sitelink,411880498
129,Q1,universe,126190,2016-11-28T08:39:58Z,b'/* undo:0||412017844|ASammour */',undo,,412017844
129,Q1,universe,121880,2016-12-08T15:58:35Z,b'/* wbcreateclaim-create:1| */ [[Property:P227]]: 4114295-0',create,claim,412017915
129,Q1,universe,5456,2016-12-08T16:24:16Z,"b""/* wbcreateclaim-create:1| */ [[Property:P1417]]: topic/Cosmos-astronomy, #mix'n'match""",create,claim,414939201
129,Q1,universe,26459,2016-12-09T01:19:10Z,b'/* wbsetlabel-set:1|eu */ unibertso',set,label,414942239
129,Q1,universe,26459,2016-12-09T01:19:11Z,"b'/* wbsetdescription-add:1|eu */ materiaren, energiaren, espazioaren eta denboraren osotasuna'",add,description,415014775
129,Q1,universe,228692,2016-12-20T12:39:34Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3417]]: The-Universe, #quickstatements'",create,claim,415014777
129,Q1,universe,228692,2016-12-20T12:39:36Z,"b'/* wbsetreference-add:2| */ [[Property:P3417]]: The-Universe, #quickstatements'",add,reference,418318911
129,Q1,universe,20264,2016-12-20T22:52:01Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1296]]: 0216407',create,claim,418318914
129,Q1,universe,1494148,2016-12-22T08:02:13Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P2386]]: 880,000,000,000,000,000,000,000 kilometre'",create,claim,418418890
129,Q1,universe,1529466,2016-12-22T16:38:05Z,b'/* wbsetlabel-add:1|als */ Universum',add,label,418668374
129,Q1,universe,1529466,2016-12-22T16:38:54Z,b'/* wbsetlabel-add:1|bh */ \xe0\xa4\xac\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa1',add,label,418803444
129,Q1,universe,1529466,2016-12-22T16:38:55Z,b'/* wbsetlabel-add:1|no */ Universet',add,label,418803859
129,Q1,universe,1529466,2016-12-22T16:38:57Z,b'/* wbsetlabel-add:1|simple */ Universe',add,label,418803866
129,Q1,universe,53613,2016-12-22T19:34:43Z,b'Reverted edits by [[Special:Contributions/BotNinja|BotNinja]] ([[User talk:BotNinja|talk]]) to last revision by [[User:Shogiru-r|Shogiru-r]]',revert,,418803882
129,Q1,universe,14078,2016-12-23T23:15:30Z,b'/* wbsetclaim-create:2||1 */ [[Property:P2670]]: [[Q79925]]',create,claim,418867328
129,Q1,universe,14078,2016-12-23T23:15:40Z,b'/* wbsetclaim-create:2||1 */ [[Property:P2670]]: [[Q18343]]',create,claim,419378307
129,Q1,universe,14078,2016-12-25T09:46:05Z,b'/* wbsetclaim-create:2||1 */ [[Property:P2184]]: [[Q21653100]]',create,claim,419378365
129,Q1,universe,14078,2016-12-25T09:48:55Z,b'/* wbsetclaim-create:2||1 */ [[Property:P793]]: [[Q273508]]',create,claim,420225362
129,Q1,universe,14078,2016-12-25T09:49:06Z,b'/* wbremoveclaims-remove:1| */ [[Property:P793]]: [[Q273508]]',remove,claim,420227027
129,Q1,universe,14078,2016-12-25T09:49:57Z,b'/* wbremoveclaims-remove:1| */ [[Property:P793]]: [[Q1079806]]',remove,claim,420227134
129,Q1,universe,14078,2016-12-25T09:50:00Z,b'/* wbsetclaim-create:2||1 */ [[Property:P793]]: [[Q1079806]]',create,claim,420227668
129,Q1,universe,14078,2016-12-25T09:50:32Z,b'/* wbsetclaim-create:2||1 */ [[Property:P793]]: [[Q3491753]]',create,claim,420227698
129,Q1,universe,14078,2016-12-25T09:50:36Z,b'/* wbremoveclaims-remove:1| */ [[Property:P793]]: [[Q3491753]]',remove,claim,420228025
129,Q1,universe,8831,2016-12-26T07:09:58Z,b'/* wbsetclaim-create:2||1 */ [[Property:P527]]: [[Q79925]]',create,claim,420228063
129,Q1,universe,8831,2016-12-26T07:10:00Z,b'/* wbremoveclaims-remove:1| */ [[Property:P2670]]: [[Q79925]]',remove,claim,420753152
129,Q1,universe,8831,2016-12-26T07:10:06Z,b'/* wbsetclaim-create:2||1 */ [[Property:P527]]: [[Q18343]]',create,claim,420753161
129,Q1,universe,8831,2016-12-26T07:10:08Z,b'/* wbremoveclaims-remove:1| */ [[Property:P2670]]: [[Q18343]]',remove,claim,420753178
129,Q1,universe,8831,2016-12-26T07:10:12Z,b'/* wbsetclaim-create:2||1 */ [[Property:P527]]: [[Q35758]]',create,claim,420753187
129,Q1,universe,8831,2016-12-26T07:10:20Z,b'/* wbsetclaim-create:2||1 */ [[Property:P527]]: [[Q185674]]',create,claim,420753207
129,Q1,universe,8831,2016-12-26T07:10:25Z,b'/* wbsetclaim-create:2||1 */ [[Property:P527]]: [[Q11379]]',create,claim,420753234
129,Q1,universe,137668,2017-01-13T15:52:39Z,b'/* wbsetlabel-set:1|da */ universet',set,label,420753254
129,Q1,universe,1127936,2017-01-13T20:46:36Z,b'/* undo:0||428449067|Rodejong */ Begge dele er korrekt if\xc3\xb8lge Dansk Sprogn\xc3\xa6vn',undo,,428449067
129,Q1,universe,6048,2017-01-20T17:06:00Z,b'/* clientsitelink-remove:1||frwikiquote */ Univers',remove,sitelink,428543989
129,Q1,universe,19698,2017-01-25T21:07:32Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P227]]: 4114295-0',update,claim,433490838
129,Q1,universe,19698,2017-01-25T21:07:56Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P227]]: 4079154-3',update,claim,436148622
129,Q1,universe,251655,2017-01-26T15:11:00Z,b'/* wbsetlabel-set:1|en */ The Universe',set,label,436148821
129,Q1,universe,251655,2017-01-26T15:11:01Z,"b'/* wbsetaliases-set:4|en */ space, Cosmos, outer space, Universe'",set,aliase,436331844
